DEPTH,RHOB,DT,GR,AI,AIR,PHIE,label,AILP,AIRLP,RHOBLP,GRLP,PHIELP
1003.05,2223.1204,430.0027,55.2099,5170018.5,104290.7266,0.2668,3,5324268.391840414,116838.65152614367,2236.3754050381926,56.86213981115406,0.2599639730696077
1003.2,2215.4314,425.4359,55.4496,5207571.5,104290.7266,0.2716,3,5323222.464223296,115898.74338806847,2236.7987314995244,56.99504398306515,0.2597026246765026
1003.35,2230.3826,422.5313,56.0217,5278689.5,104290.7266,0.2622,3,5322378.947781996,114910.90389751237,2237.219750364575,57.122036839948066,0.2594425813278252
1003.5001,2240.7908,421.0411,56.2152,5322045.0,104290.7266,0.2558,3,5321730.667448998,113875.72498969475,2237.6365830047343,57.242749117692256,0.259184993303409
1003.65,2234.8506,421.8461,56.2152,5297832.0,104290.7266,0.2595,3,5321268.613861077,112793.82110782564,2238.047397310971,57.35684292063957,0.25893098253387137
1003.8,2234.1338,423.8671,56.2152,5270855.0,104290.7266,0.2599,3,5320982.0523910755,111665.82742639525,2238.450421344538,57.464013167038566,0.2586816342537456
1003.95,2244.4248,424.8883,56.8099,5282380.5,104290.7266,0.2535,3,5320858.648873166,110492.39818549919,2238.843957028612,57.56398879611374,0.2584379886223371
1004.1,2246.6396,425.2634,57.4326,5282939.5,104290.7266,0.2521,3,5320884.610715689,109274.20513572115,2239.226393747691,57.65653373200611,0.2582010323943171
1004.2501,2229.7009,426.3548,57.8876,5229753.0,104290.7266,0.2627,3,5321044.841937469,108011.93609209961,2239.596221715774,57.74144760181447,0.25797169072580095
1004.4,2211.9556,426.5972,58.4529,5185107.0,104290.7266,0.2737,3,5321323.110520506,106706.293594754,2239.952044970034,57.818566206936694,0.25775081920444887
1004.55,2211.8247,424.7203,58.7106,5207808.0,104290.7266,0.2739,3,5321702.226345444,105357.99367284682,2240.292593844044,57.88776174886137,0.2575391961939016
1004.7,2226.8391,422.2979,58.7057,5273245.5,104290.7266,0.2645,3,5322164.2278674785,103967.76470772011,2240.6167367736575,57.94894281247749,0.25733751558356366
1004.85,2247.2852,419.3088,58.7019,5359708.0,104290.7266,0.2517,3,5322690.575600656,102536.34639027172,2240.923491289455,58.00205411183614,0.25714638003433354
1005.0001,2252.0496,414.9492,58.4799,5427430.0,104290.7266,0.2487,3,5323262.350408921,101064.48876693497,2241.2120340522465,58.04707600509973,0.25696629480933736
1005.15,2243.8948,412.7646,58.0422,5436263.5,104290.7266,0.2538,3,5323860.454553584,99552.95136799882,2241.4817097925056,58.084023787137454,0.2567976622760362
1005.3,2250.6931,412.7229,57.4342,5453293.5,104290.7266,0.2496,3,5324465.813419515,98002.50241145893,2241.7320390207437,58.11294676985804,0.25664077716224104
1005.45,2265.281,411.6555,56.7525,5502903.0,104290.7266,0.2405,3,5325059.575836683,96413.91807512872,2241.9627243837836,58.1339271618979,0.2564958226435999
1005.6,2270.3264,411.0941,56.4267,5522647.0,104290.7266,0.2373,3,5325623.310929554,94787.98182936745,2242.1736555515795,58.14707876069454,0.25636286733405134
1005.7501,2274.4744,412.0326,56.4267,5520130.0,104290.7266,0.2347,3,5326139.19946422,93125.48382250308,2242.3649125306374,58.15254547126395,0.2562418632436127
1005.9,2284.3606,414.074,56.4267,5516812.5,104290.7266,0.2285,3,5326590.217721353,91427.2203108388,2242.536767313156,58.15049966715608,0.2561326447597367
1006.05,2286.2642,416.3674,56.7622,5491014.5,104290.7266,0.2274,3,5326960.312001648,89693.9931250345,2242.689683785641,58.141140410080624,0.2560349286994197
1006.2,2280.5989,418.9249,57.3885,5444060.0,104290.7266,0.2309,3,5327234.561968426,87926.60916464748,2242.8243158368286,58.124691545569675,0.2559483154693614
1006.35,2270.9092,421.37,57.8753,5389332.5,104290.7266,0.2369,3,5327399.331148456,86125.879912701,2242.94150362201,58.1013996927671,0.2558722913608534
1006.5001,2254.4348,420.4483,58.2315,5362007.0,104290.7266,0.2472,3,5327442.403045411,84292.62096232467,2243.042267959184,58.071532146999836,0.25580623199483477
1006.65,2242.0964,418.7985,58.2315,5353582.0,104290.7266,0.2549,3,5327353.101469394,82427.65154777486,2243.1278028516144,58.03537471419052,0.25574940692081427
1006.8,2218.1982,417.3727,58.2315,5314690.5,92503.5781,0.2699,3,5327122.393849168,80531.79407249278,2243.199466151128,57.993229496411665,0.25570098536123725
1006.95,2221.2363,416.6829,57.8831,5330759.0,64008.7461,0.268,3,5326742.97646926,78605.87362729372,2243.258768396635,57.9454126479586,0.2556600430805111
1007.1,2221.4829,418.0916,57.1333,5313466.0,50998.8047,0.2678,3,5326209.34076016,76650.717492295,2243.307359882642,57.89225212123163,0.25562557034542555
1007.2501,2212.5151,420.7528,57.0625,5258545.0,50998.8047,0.2734,3,5325517.819964629,74667.15461677639,2243.347016032691,57.83408542146757,0.25559648093126275
1007.4,2208.1228,422.6945,57.0625,5223923.0,50998.8047,0.2762,3,5324666.615704622,72656.01507182322,2243.3796211724843,57.77125738894828,0.25557162211563234
1007.55,2216.5898,422.0333,57.6682,5252228.0,50998.8047,0.2709,3,5323655.804179673,70618.1294713216,2243.407150816733,57.70411802674543,0.25554978559012725
1007.7,2225.3723,420.1496,59.3321,5296618.0,50998.8047,0.2654,3,5322487.32193653,68554.32835765039,2243.43165260226,57.6330203913415,0.2555297192084132
1007.85,2225.2808,419.2238,59.4923,5308094.0,50998.8047,0.2654,3,5321164.931359333,66465.44154923876,2243.455226017381,57.55831856260248,0.25551013947846163
1008.0001,2244.2263,419.6066,60.031,5348396.5,50998.8047,0.2536,3,5319694.1662372025,64352.29744802538,2243.480001093922,57.48036570857754,0.25548974469643354
1008.15,2250.9551,421.4038,60.0781,5341702.5,50998.8047,0.2494,3,5318082.257969831,62215.72230575653,2243.5081162431384,57.39951225947453,0.255467228610342
1008.3,2236.5591,425.1337,60.0669,5260866.0,50998.8047,0.2584,3,5316338.043169332,60056.539448991985,2243.5416954301695,57.31610420391598,0.25544129449318553
1008.45,2248.4885,428.3054,60.0182,5249712.0,50998.8047,0.2509,3,5314471.853606452,57875.56846364148,2243.5828248933217,57.230481519229215,0.2554106694978583
1008.6,2269.1025,429.5508,59.836,5282500.0,50998.8047,0.2381,3,5312495.389629562,55673.62434082311,2243.6335296243383,57.14297674607786,0.25537411915990915
1008.7501,2259.3459,429.2356,58.6276,5263622.0,50998.8047,0.2441,3,5310421.578353819,53451.51658680982,2243.69574983374,57.05391371621079,0.2553304619092306
1008.9,2222.863,427.6776,57.2026,5197521.0,50998.8047,0.267,3,5308264.418073808,51210.04830080163,2243.771317631145,56.9636064405034,0.2552785834480712
1009.05,2210.9834,425.3604,56.2883,5197909.0,50998.8047,0.2744,3,5306038.810494226,48950.015225221636,2243.8619341541967,56.872358162809306,0.25521745085044756
1009.2,2225.5522,428.3603,55.6963,5195516.0,50998.8047,0.2653,3,5303760.382498522,46672.204774172125,2243.969147381224,56.78046058344383,0.2551461262371285
1009.35,2239.6086,431.208,55.4517,5193801.0,50998.8047,0.2565,3,5301445.299283695,44377.395046595004,2244.0943308619394,56.68819325439782,0.2550637798809182
1009.5001,2236.491,430.8697,55.384,5190644.5,50998.8047,0.2584,3,5299110.070779775,42066.35383155029,2244.2386635972985,56.59582314664821,0.25496970259899443
1009.65,2223.8147,427.9864,54.1915,5196016.5,50998.8047,0.2664,3,5296771.353343864,39739.8376138487,2244.4031112940397,56.503604388202106,0.2548633172925768
1009.8,2219.8779,423.0714,54.1915,5247088.5,50998.8047,0.2688,3,5294445.748770383,37398.590589038125,2244.588409211396,56.411778169800066,0.25474418949920424
1009.95,2237.3557,417.8658,54.1941,5354243.0,50998.8047,0.2579,3,5292149.602690888,35043.34369744131,2244.7950468070853,56.32057281352951,0.254612036829373
1010.1,2259.7,418.9101,54.5619,5394236.5,50998.8047,0.2439,3,5289898.804448073,32674.81368756461,2245.0232543769202,56.230203997974925,0.25446673716718565
1010.2501,2256.9185,421.3612,56.2508,5356257.0,50998.8047,0.2457,3,5287708.590519156,30293.70221973671,2245.27299186734,56.14087513197065,0.2543083355239382
1010.4,2255.7319,425.8231,56.2619,5297362.0,50998.8047,0.2464,3,5285593.353533898,27900.695021284046,2245.543940022952,56.05277786753609,0.2541370494441553
1010.55,2264.7253,427.1346,55.1425,5302133.5,50998.8047,0.2408,3,5283566.4588823505,25496.461104898295,2245.8354940119975,55.96609274117286,0.2539532728753835
1010.7,2266.5205,426.9613,55.096,5308492.5,50998.8047,0.2397,3,5281640.070837665,23081.65206209495,2246.1467596517364,55.88098993140073,0.25375757842596536
1010.85,2245.4695,426.0974,55.096,5269844.0,50998.8047,0.2529,3,5279824.990030619,20656.90144379371,2246.476552333225,55.79763011921609,0.2535507179489265
1011.0001,2225.2507,425.5574,54.6336,5229022.0,20120.3047,0.2655,3,5278130.504006001,18222.824240067832,2246.8233987210956,55.71616543708463,0.2533336214048949
1011.15,2236.5491,426.1567,54.5899,5248180.5,-12358.21,0.2584,3,5276564.252467643,15780.016471007742,2247.1855412789305,55.63674049113828,0.2531073939725068
1011.3,2256.3157,427.9523,53.7842,5272342.0,-15871.9512,0.246,3,5275132.108679855,13329.054900422927,2247.5609456448556,55.55949344044454,0.2528733113908845
1011.45,2253.772,427.0627,53.6743,5277381.0,-15871.9512,0.2476,3,5273838.078339802,10870.496883762253,2247.9473108552093,55.48455711656396,0.25263281353535855
1011.6,2258.8418,425.9629,53.6743,5302917.0,-15871.9512,0.2445,3,5272684.217069202,8404.880361167736,2248.3420823868373,55.41206016611631,0.25238749624450046
1011.7501,2269.0696,423.1541,55.4398,5362346.0,-15871.9512,0.238,3,5271670.567496614,5932.724005991065,2248.7424679611404,55.34212819874491,0.2521391014335845
1011.9,2272.3645,419.4487,56.6749,5417579.5,-15871.9512,0.236,3,5270795.116715142,3454.527538397898,2249.14545602568,55.2748849227065,0.25188950554664447
1012.05,2267.0181,419.4018,56.8772,5405370.5,-15871.9512,0.2394,3,5270053.774706505,970.7722128656156,2249.5478368021077,55.210453250325536,0.2516407064161609
1012.2,2269.6143,419.9393,56.8772,5404623.0,-15871.9512,0.2378,3,5269440.374122798,-1518.07851254899,2249.946225762761,55.14895635573856,0.25139480861594266
1012.35,2270.24,420.4943,55.6556,5398981.0,-15871.9512,0.2373,3,5268946.6916137785,-4011.5781183287095,2250.3370893727124,55.09051866771797,0.25115400740879157
1012.5001,2250.2087,422.3168,54.9058,5328338.0,-15871.9512,0.2498,3,5268562.490681796,-6509.295971288452,2250.716772909699,55.03526678090472,0.2509205714058812
1012.65,2234.3071,426.0121,54.7096,5244867.5,-15871.9512,0.2598,3,5268275.585840604,-9010.816073547407,2251.0815301513258,54.983330269493294,0.25069682406929156
1012.8,2232.9883,428.7411,54.6834,5208264.5,-15871.9512,0.2606,3,5268071.927650144,-11515.735609486144,2251.4275546974795,54.93484238829625,0.2504851242026663
1012.95,2227.7202,431.2104,54.753,5166266.5,-15871.9512,0.2639,3,5267935.707999026,-14023.663288863565,2251.7510126762763,54.88994064716372,0.250287845587355
1013.1,2218.8132,431.2629,56.8614,5144915.5,-15871.9512,0.2695,3,5267849.484811617,-16534.21748569786,2252.0480765642687,54.848767245936095,0.25010735593253225
1013.2501,2223.9846,429.9429,57.81,5172778.5,-15871.9512,0.2662,3,5267794.325169419,-19047.02417399324,2252.3149598362515,54.81146935845587,0.24994599531752384
1013.4,2243.3914,429.6821,57.81,5221040.5,-15871.9512,0.2541,3,5267749.965658334,-21561.71466290808,2252.5479521469906,54.77819925564772,0.2498060543127969
1013.55,2247.886,433.0818,56.962,5190647.0,-15871.9512,0.2513,3,5267694.988586177,-24077.923135498044,2252.743454736771,54.749114259285356,0.2496897519726864
1013.7,2235.709,437.3845,56.4529,5111715.0,-15871.9512,0.2589,3,5267607.012560044,-26595.283996717895,2252.898015744967,54.72437651978271,0.24959921389785575
1013.85,2237.5911,440.0659,56.0747,5084666.0,-15871.9512,0.2578,3,5267462.895772297,-29113.429037917012,2253.0083651109535,54.70415261316391,0.24953645056863613
1014.0001,2235.1616,440.9788,55.0713,5068641.0,-15871.9512,0.2593,3,5267238.950217973,-31631.984426603245,2253.071448739641,54.688612954263895,0.24950333615170578
1014.15,2224.8389,439.3954,52.7132,5063430.0,-15871.9512,0.2657,3,5266911.164956447,-34150.56753176577,2253.084461609641,54.677931025174274,0.249501587982007
1014.3,2226.322,436.5524,51.352,5099871.0,-15871.9512,0.2648,3,5266455.436437141,-36668.78359652739,2253.044879505681,54.672282419960005,0.24953274691933194
1014.45,2237.7205,434.6957,51.352,5147813.5,-15871.9512,0.2577,3,5265847.803833898,-39186.2222713283,2252.9504890633375,54.671843708715286,0.2495981587746309
1014.6,2248.2834,432.6253,51.3785,5196934.5,-15871.9512,0.2511,3,5265064.687275883,-41702.45402221553,2252.79941582363,54.67679112608493,0.24969895699483347
1014.7501,2248.0325,427.9659,52.6817,5253043.0,-15871.9512,0.2512,3,5264083.12682521,-44217.02643011466,2252.5901500073865,54.68729909143201,0.24983604678684865
1014.9,2261.6235,421.8915,54.8558,5361261.0,-15871.9512,0.2427,3,5262881.020033192,-46729.46039818235,2252.321569734571,54.703538569865145,0.250010090851476
1015.05,2273.8472,416.0398,56.2552,5465616.0,-35307.2266,0.2351,3,5261437.355908353,-49239.24628547029,2251.992961431782,54.725675285328926,0.2502214968862762
1015.2,2270.3411,413.0635,56.7006,5496348.5,-69482.7422,0.2373,3,5259732.443150114,-51745.839986162355,2251.6040371918293,54.753867798891925,0.2504704070030999
1015.35,2278.0776,413.4599,56.7006,5509784.5,-84474.2188,0.2325,3,5257748.130542133,-54248.65897456765,2251.1549488725664,54.78826546721861,0.2507566891910729
1015.5001,2280.6812,414.5201,56.6136,5502007.0,-84474.2188,0.2308,3,5255468.017458122,-56747.07833685359,2250.646298747831,54.829006297962465,0.2510799309394962
1015.65,2269.8462,416.3701,56.3512,5451623.5,-84474.2188,0.2376,3,5252877.652510155,-59240.42681117986,2250.079146551217,54.876214720451586,0.25143943511747824
1015.8,2253.8552,419.2802,55.5812,5375695.0,-84474.2188,0.2476,3,5249964.718464229,-61727.982858437266,2249.4550127832385,54.92999929153713,0.2518342181883242
1015.95,2237.1738,422.2719,53.6541,5298045.0,-84474.2188,0.258,3,5246719.201659333,-64208.97078620042,2248.775878183989,54.99045035782389,0.2522630108169241
1016.1,2226.9121,424.8692,51.9251,5241451.5,-84474.2188,0.2644,3,5243133.544293363,-66682.55694876572,2248.0441793062905,55.05763769668705,0.2527242609077717
1016.2501,2234.4709,426.9966,51.9251,5232992.0,-84474.2188,0.2597,3,5239202.778081004,-69147.8460462645,2247.262800158403,55.13160815948716,0.2532161390899878
1016.4,2240.6328,427.2561,52.2868,5244240.5,-84474.2188,0.2558,3,5234924.637943809,-71603.877545813,2246.4350599202894,55.21238334121195,0.2537365466440022
1016.55,2246.1436,428.3077,53.1518,5244208.5,-84474.2188,0.2524,3,5230299.654559773,-74049.62224748607,2245.5646967728294,55.29995730138877,0.25428312584256185
1016.7,2257.1904,430.5894,53.6628,5242137.5,-84474.2188,0.2455,3,5225331.224777264,-76483.97901757988,2244.6558479148857,55.39429436151455,0.25485327265668156
1016.85,2254.7527,432.6896,54.6626,5211023.5,-84474.2188,0.247,3,5220025.659084742,-78905.77171115926,2243.713025878396,55.49532700443394,0.25544415175526203
1017.0001,2255.5967,436.166,56.0528,5171805.0,-84474.2188,0.2465,3,5214392.205521685,-81313.74630527318,2242.741091286343,55.60295390105546,0.25605271370557425
1017.15,2239.4785,441.6575,56.2453,5070662.0,-84474.2188,0.2566,3,5208443.049615708,-83706.56826346945,2241.7452222321717,55.71703808952321,0.2566757142608465
1017.3,2232.4995,443.0021,56.5835,5039474.0,-84474.2188,0.261,3,5202193.290134242,-86082.82015135464,2240.730880491692,55.83740533145578,0.25730973560099374
1017.45,2227.3884,441.0388,57.7157,5050424.0,-84474.2188,0.2642,3,5195660.890644534,-88440.99952193108,2239.7037748094644,55.96384266912109,0.25795120937329546
1017.6,2239.178,436.888,58.236,5125540.0,-84474.2188,0.2568,3,5188866.6070816275,-90779.51708830947,2238.6698215307715,56.096097206436845,0.25859644136174703
1017.7501,2251.5598,431.8159,58.1654,5214161.0,-84474.2188,0.249,3,5181833.891728548,-93096.69520014548,2237.635102877206,56.23387513547428,0.2592416375970683
1017.9,2263.679,432.5717,57.8179,5233134.0,-84474.2188,0.2414,3,5174588.77421443,-95390.76663879449,2236.605823188538,56.37684102870528,0.2598829317041229
1018.05,2246.0911,435.1854,57.5437,5161301.0,-84474.2188,0.2524,3,5167159.720333112,-97659.87374473222,2235.588263475658,56.52461741557586,0.26051641326994135
1018.2,2230.8274,437.7489,57.3599,5096133.0,-84474.2188,0.262,3,5159577.469675032,-99902.067889264,2234.588734648847,56.67678466012092,0.2611381570037947
1018.35,2223.7876,436.8994,56.8515,5089966.5,-84474.2188,0.2664,3,5151874.853247484,-102115.30930095617,2233.6135298021345,56.83288115426751,0.26174425245095945
1018.5001,2219.3049,433.3753,56.6515,5120974.5,-84474.2188,0.2692,3,5144086.592431074,-104297.46725558014,2232.6688759477456,56.992403839217836,0.262330834014044
1018.65,2229.4915,434.1272,56.8849,5135567.5,-84474.2188,0.2628,3,5136249.0807818975,-106446.32063668275,2231.760885604459,57.15480906487259,0.2628941110301053
1018.8,2242.9204,434.9774,56.8211,5156441.0,-84474.2188,0.2544,3,5128400.150338253,-108559.55887220289,2230.895508649939,57.319513794664516,0.2634303976483418
1018.95,2219.8262,437.4048,56.0874,5075014.5,-84474.2188,0.2688,3,5120578.824226147,-110634.78325085722,2230.0784848496896,57.48589716043838,0.2639361422519703
1019.1,2213.5662,440.2771,56.0674,5027661.5,-86435.5,0.2727,3,5112825.057478173,-112669.50862033259,2229.3152974741333,57.65330236915487,0.2644079561690162
1019.2501,2193.0808,439.2925,56.0674,4992301.5,-126780.6172,0.2855,3,5105179.468084594,-114661.165467662,2228.6111284103554,57.82103896023421,0.2648426414201874
1019.4,2209.5955,439.5117,56.1192,5027388.5,-137831.125,0.2753,3,5097683.060382767,-116607.10238053896,2227.9708151662835,57.988385409314496,0.26523721725775745
1019.55,2201.9041,440.7314,59.9263,4996022.0,-137831.125,0.2801,3,5090376.942960782,-118504.58888675454,2227.398810152603,58.15459207110523,0.2655889452574213
1019.7,2212.1001,440.2772,60.5237,5024334.5,-137831.125,0.2737,3,5083302.043302832,-120350.81866743337,2226.8991426116245,58.318884450890415,0.26589535273535686
1019.85,2207.6604,440.1082,60.5237,5016176.0,-137831.125,0.2765,3,5076498.821436857,-122142.91313831156,2226.4753835427637,58.48046679110277,0.2661542542751624
1020.0001,2210.9849,439.2201,60.5237,5033889.5,-137831.125,0.2744,3,5070006.984859345,-123877.92539194904,2226.13061395144,58.638525956277725,0.26636377116385285
1020.15,2230.6489,436.7334,61.5641,5107596.5,-137831.125,0.2621,3,5063865.207007435,-125552.84449250739,2225.867396722262,58.7922355966311,0.2665223485525749
1020.3,2252.8879,437.9347,61.7995,5144339.5,-137831.125,0.2481,3,5058110.851524827,-127164.60011355969,2225.6877523884414,58.94076056751527,0.26662877017601255
1020.45,2253.0195,441.8764,61.6305,5098791.5,-137831.125,0.2481,3,5052779.70452555,-128710.06750833907,2225.5931390376736,59.08326157912483,0.2666821704844388
1020.6,2241.927,440.2654,61.6147,5092216.5,-137831.125,0.2551,3,5047905.716998886,-130186.07280088293,2225.5844365605535,59.218900048071575,0.26668204406386836
1020.7501,2243.4604,434.7602,60.4988,5160331.0,-137831.125,0.2541,3,5043520.759420026,-131589.3985856909,2225.6619354112245,59.346843119856466,0.2666282522425773
1020.9,2249.043,423.2422,59.8441,5314381.0,-137831.125,0.2506,3,5039654.390534949,-132916.7898227884,2225.825330011756,59.466268828860706,0.2665210268061888
1021.05,2237.5945,420.24,59.529,5324556.5,-137831.125,0.2578,3,5036333.642175194,-134164.96001447682,2226.0737168919677,59.57637136028236,0.26636097076835735
1021.2,2238.6938,424.603,56.5742,5272543.5,-137831.125,0.2571,3,5033582.821829672,-135330.5976495581,2226.4055976154577,59.676366376487714,0.26614905616960666
1021.35,2236.8201,433.651,55.0,5158523.5,-137831.125,0.2583,3,5031423.334557573,-136410.37290044274,2226.8188865007887,59.765496368550444,0.265886618902841
1021.5001,2216.8572,444.8103,54.7859,4984600.5,-137831.125,0.2707,3,5029873.525669987,-137400.94455828101,2227.3109231046346,59.8430359923404,0.2655753505902218
1021.65,2205.9299,446.568,54.7859,4939738.0,-137831.125,0.2776,3,5028948.545439327,-138298.9671910917,2227.878489391491,59.90829734741794,0.2652172875622267
1021.8,2208.6309,443.0604,55.9359,4985048.5,-137831.125,0.2759,3,5028660.236916544,-139101.09850979334,2228.517831472711,59.960635156205164,0.2648147970155534
1021.95,2202.9053,442.5209,56.5143,4978089.0,-137831.125,0.2794,3,5029017.047747994,-139804.0069270624,2229.2246857565315,59.999451800459774,0.2643705604518551
1022.1,2185.4622,446.2242,59.6395,4897877.0,-137831.125,0.2904,3,5030023.9666885305,-140404.37929404047,2229.9943093108395,60.02420217198447,0.26388755452386314
1022.2501,2184.7346,451.5854,60.6725,4838042.5,-137831.125,0.2908,3,5031682.485306562,-140898.92880007162,2230.821514202149,60.0343982947749,0.26336902943904394
1022.4,2209.5166,460.7091,60.6725,4796093.5,-137831.125,0.2753,3,5033990.585171976,-141284.40302086412,2231.7007055379054,60.02961367645347,0.26281848509330963
1022.55,2226.0139,463.6329,59.5321,4801244.0,-137831.125,0.265,3,5036942.750610531,-141557.59210072103,2232.6259229051084,60.00948734786139,0.2622396451282393
1022.7,2235.9331,461.4221,59.0284,4845825.0,-137831.125,0.2588,3,5040530.0069002,-141715.33705475848,2233.5908848666822,59.97372755108742,0.2616364291245693
1022.85,2237.4329,455.4821,59.0284,4912497.0,-137831.125,0.2579,3,5044739.98357781,-141754.5381773136,2234.5890361483453,59.922115037997486,0.26101292316218216
1023.0001,2242.6804,447.6599,59.3359,5010264.5,-137831.125,0.2546,3,5049557.0023199245,-141672.1635430202,2235.613597123227,59.85450594349291,0.2603733489922829
1023.15,2254.3013,438.1855,59.7464,5145450.5,-134818.0469,0.2473,3,5054962.188662045,-141465.2575872892,2236.6576151793797,59.770834200256246,0.25972203208073485
1023.3,2264.9895,427.8758,60.9933,5294471.5,-131275.125,0.2406,3,5060933.606626824,-141130.94975316056,2237.7140175369113,59.67111346462993,0.25906336879248826
1023.45,2262.0364,424.5815,61.7691,5327718.0,-130140.3828,0.2424,3,5067446.415146507,-140666.4631916824,2238.7756650669817,59.55543852650023,0.2584017929955701
1023.6,2244.1655,427.0657,61.8215,5255026.0,-130140.3828,0.2536,3,5074473.044989063,-140069.1235031098,2239.8354066545053,59.42398617960625,0.2577417423691196
1023.7501,2242.98,432.3484,61.8215,5188092.0,-130140.3828,0.2544,3,5081983.39473275,-139336.367506289,2240.886133640155,59.277015532540666,0.25708762470338165
1023.9,2245.4253,439.1177,61.4243,5113861.0,-130140.3828,0.2528,3,5089945.044181786,-138465.7520235903,2241.920833875238,59.11486774482787,0.256443784480353
1024.05,2237.0156,441.692,60.7504,5064644.0,-130140.3828,0.2581,3,5098323.483477562,-137454.96266866382,2242.9326449252785,58.93796517682867,0.25581447002188795
1024.2001,2235.7847,441.7878,60.3038,5060765.0,-130140.3828,0.2589,3,5107082.356036796,-136301.82262411382,2243.914905964715,58.74680994679497,0.2552038014875041
1024.3501,2234.8447,445.8557,58.6708,5012873.5,-130140.3828,0.2594,3,5116183.713341146,-135004.3013959128,2244.861207915992,58.54198189314772,0.254615739996923
1024.5,2234.8933,450.8162,57.1983,4957462.5,-130140.3828,0.2594,3,5125588.279512941,-133560.5235310093,2245.765441401434,58.324135944939854,0.2540540581425733
1024.65,2246.7717,451.9225,56.9849,4971610.0,-130140.3828,0.252,3,5135255.723539731,-131968.77728412166,2246.6218420954447,58.09399890845001,0.25352231214495535
1024.8,2253.1245,448.5219,56.7566,5023663.5,-130140.3828,0.2481,3,5145144.936956918,-130227.52321915701,2247.425033087633,57.8523656828904,0.25302381588902667
1024.9501,2245.658,441.9486,56.7621,5081477.0,-130140.3828,0.2527,3,5155214.314763291,-128335.40273004393,2248.1700638942402,57.60009492326319,0.2525616170627546
1025.1001,2246.4629,433.4058,56.7692,5184319.0,-130140.3828,0.2522,3,5165422.03732921,-126291.24646501863,2248.852445785493,57.33810417342106,0.25213847559983316
1025.25,2254.1306,427.6865,57.0719,5270539.5,-130140.3828,0.2474,3,5175726.351061529,-124094.08263756227,2249.4681831300204,57.06736449733307,0.2517568446074575
1025.4,2242.6028,429.5639,58.0281,5220786.0,-130140.3828,0.2546,3,5186085.845613202,-121743.1452062617,2250.0138004939017,56.78889464137938,0.25141885393718505
1025.55,2231.4758,431.6532,58.8215,5169600.0,-130140.3828,0.2616,3,5196459.725468671,-119237.88190486317,2250.4863652709773,56.50375476515035,0.25112629653249513
1025.7001,2238.7151,432.0311,58.8215,5181848.0,-130140.3828,0.2571,3,5206808.073797962,-116577.9621027208,2250.88350566233,56.21303978266139,0.25088061766091657
1025.8501,2246.4048,429.3173,58.5946,5232844.5,-130140.3828,0.2523,3,5217092.106552428,-113763.28447472515,2251.2034238659635,55.91787236006986,0.2506829071117726
1026.0,2255.249,425.3272,57.3204,5302383.0,-130140.3828,0.2468,1,5227274.414872391,-110793.98445864471,2251.444904382288,55.61939561984839,0.25053389441295776
1026.15,2258.2949,426.2206,54.5282,5298452.0,-130140.3828,0.2449,1,5237319.193990831,-107670.44147664405,2251.6073173866334,55.31876560488731,0.2504339470919761
1026.3,2250.5222,428.7957,52.0433,5248653.0,-130140.3828,0.2497,1,5247192.456946653,-104393.28589657156,2251.690617166192,55.01714355912546,0.2503830719780038
1026.4501,2241.3052,431.8929,51.4517,5189491.5,-130140.3828,0.2555,1,5256862.231564854,-100963.40570745818,2251.69533566521,54.71568808400847,0.25038091951326447
1026.6001,2241.2756,431.293,51.2662,5196659.0,-130140.3828,0.2555,1,5266298.739317593,-97381.95288255133,2251.6225712283504,54.41554723231336,0.25042679101380344
1026.75,2245.2234,430.207,51.7333,5218927.5,-130140.3828,0.253,1,5275474.55484843,-93650.34940214807,2251.4739726774624,54.117850602626554,0.2505196487921127
1026.9,2231.1743,429.2688,52.0839,5197622.0,-130140.3828,0.2618,1,5284364.745120112,-89770.29290751086,2251.251718901081,53.823701498993614,0.2506581290272557
1027.05,2223.5264,429.5164,51.6136,5176816.5,-128848.5391,0.2666,1,5292946.987332661,-85743.76195627442,2250.958494178359,53.53416922094733,0.25084055724245113
1027.2001,2234.344,428.6106,51.9366,5213110.0,-101534.9453,0.2598,1,5301201.664951567,-81573.02084900878,2250.5974594993254,53.25028154924867,0.25106496622575286
1027.3501,2257.6113,425.1347,52.4156,5310524.0,-11352.0566,0.2452,1,5309111.941383753,-77260.62399601263,2250.1722201809075,52.973017492226546,0.2513291162067605
1027.5,2274.1494,420.9529,51.8644,5402403.5,-11352.0566,0.2349,1,5316663.811039696,-72809.41979299772,2249.686790112695,52.70330035656739,0.2516305170814406
1027.65,2269.916,418.4096,51.9687,5425127.5,-11352.0566,0.2375,1,5323846.1277216775,-68222.55397411017,2249.145552997548,52.441991204780194,0.25196645245836113
1027.8,2258.2793,414.6937,52.6091,5445692.0,-11352.0566,0.2449,1,5330650.61047862,-63503.47241074171,2248.5532209795797,52.189882759347995,0.25233400528313626
1027.9501,2256.3093,411.652,53.0468,5481098.5,-11352.0566,0.2461,1,5337071.827265503,-58655.92332483575,2247.914791075503,51.94769381077868,0.25273008478381237
1028.1001,2276.8196,412.7155,53.0868,5516689.0,-11352.0566,0.2332,1,5343107.156937899,-53683.95888590436,2247.2354998445894,51.71606418340083,0.25315145446846177
